r0,g0,b0,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16,r17,g17,b17,r18,g18,b18,r19,g19,b19,r20,g20,b20,r21,g21,b21,r22,g22,b22,r23,g23,b23,r24,g24,b24,r25,g25,b25,r26,g26,b26,r27,g27,b27,r28,g28,b28,r29,g29,b29,r30,g30,b30,r31,g31,b31,r32,g32,b32,r33,g33,b33,r34,g34,b34,r35,g35,b35,r36,g36,b36,r37,g37,b37,r38,g38,b38,r39,g39,b39,r40,g40,b40,r41,g41,b41,r42,g42,b42,r43,g43,b43,r44,g44,b44,r45,g45,b45,r46,g46,b46,r47,g47,b47,r48,g48,b48,r49,g49,b49,r50,g50,b50,r51,g51,b51,r52,g52,b52,r53,g53,b53,r54,g54,b54,r55,g55,b55,r56,g56,b56,r57,g57,b57,r58,g58,b58,r59,g59,b59,r60,g60,b60,r61,g61,b61,r62,g62,b62,r63,g63,b63,r64,g64,b64,r65,g65,b65,r66,g66,b66,r67,g67,b67,r68,g68,b68,r69,g69,b69,r70,g70,b70,r71,g71,b71,r72,g72,b72,r73,g73,b73,r74,g74,b74,r75,g75,b75,r76,g76,b76,r77,g77,b77,r78,g78,b78,r79,g79,b79,r80,g80,b80,cluster
0.726763,0.676309,0.67589,0.754337,0.709312,0.710437,0.729678,0.689061,0.692717,0.671122,0.633379,0.640217,0.553393,0.5161,0.525488,0.482877,0.446911,0.459552,0.424933,0.388264,0.40535,0.403629,0.363337,0.384472,0.351999,0.31205,0.334075,0.50935,0.450798,0.454674,0.502913,0.444164,0.44929,0.457662,0.401828,0.408312,0.406859,0.351824,0.361855,0.37707,0.326089,0.336912,0.333693,0.286172,0.302381,0.317037,0.272074,0.291033,0.305297,0.259821,0.282058,0.299128,0.252109,0.277264,0.512702,0.439861,0.449065,0.49968,0.427828,0.437799,0.482515,0.412351,0.424635,0.448934,0.384368,0.402347,0.411488,0.352599,0.373182,0.363343,0.31109,0.33528,0.33509,0.283469,0.310664,0.317148,0.264726,0.293017,0.318401,0.265102,0.294239,0.473255,0.406533,0.420239,0.455316,0.39141,0.408014,0.4345,0.374238,0.393634,0.399652,0.344996,0.368731,0.358963,0.309834,0.338133,0.333809,0.286354,0.31722,0.313473,0.265715,0.299408,0.304244,0.252756,0.287272,0.313279,0.262133,0.295641,0.397549,0.347641,0.370849,0.37737,0.32859,0.354407,0.357791,0.312059,0.340625,0.337707,0.294441,0.327721,0.312737,0.271662,0.30705,0.299107,0.258094,0.294436,0.292103,0.247673,0.285134,0.289907,0.242554,0.27955,0.305736,0.25726,0.293288,0.357177,0.312884,0.341886,0.338419,0.2939,0.323871,0.321137,0.280592,0.311779,0.311962,0.272144,0.305269,0.294712,0.256994,0.291079,0.286564,0.246609,0.281946,0.286836,0.242291,0.279307,0.288357,0.242384,0.279344,0.304025,0.257379,0.294221,0.351285,0.310144,0.338703,0.334779,0.294174,0.32183,0.321195,0.281756,0.309357,0.316667,0.278271,0.306113,0.308366,0.269936,0.29907,0.309069,0.266231,0.29702,0.310848,0.263112,0.295056,0.316102,0.267403,0.301163,0.331073,0.281326,0.314974,0.346692,0.305162,0.332656,0.348568,0.307218,0.333354,0.349726,0.307982,0.334996,0.35592,0.312832,0.340067,0.34927,0.305611,0.334389,0.346852,0.297833,0.327205,0.352846,0.299155,0.328921,0.34673,0.294065,0.325039,0.353234,0.301061,0.330962,0.345217,0.304252,0.334624,0.359313,0.316568,0.345217,0.362695,0.320007,0.347005,0.364985,0.320235,0.345048,0.364203,0.31897,0.342804,0.361219,0.315574,0.339455,0.369565,0.323781,0.347865,0.371372,0.324307,0.350808,0.377617,0.33107,0.357379,cluster3
0.596406,0.519887,0.526188,0.518119,0.46269,0.475928,0.433861,0.38852,0.40536,0.358718,0.329501,0.351796,0.292782,0.281444,0.313559,0.260248,0.254852,0.288632,0.229884,0.229247,0.263438,0.209686,0.20989,0.244725,0.189396,0.193774,0.23136,0.547942,0.476277,0.48532,0.471257,0.420761,0.438123,0.374043,0.337504,0.359924,0.289152,0.272434,0.303589,0.252934,0.248777,0.286675,0.241269,0.238289,0.277352,0.217868,0.218486,0.257026,0.191358,0.193731,0.233562,0.174586,0.178538,0.219888,0.485528,0.42525,0.43823,0.416996,0.375873,0.398234,0.313842,0.28918,0.317361,0.23677,0.230509,0.269374,0.231959,0.22898,0.270904,0.226171,0.223322,0.267144,0.196258,0.199016,0.243057,0.175054,0.179145,0.2226,0.161796,0.167032,0.211372,0.422024,0.3745,0.391253,0.350974,0.320506,0.346818,0.259079,0.243559,0.278937,0.21944,0.212908,0.25492,0.21726,0.211404,0.255445,0.202702,0.199225,0.243888,0.181725,0.183509,0.228831,0.165544,0.170755,0.216151,0.160981,0.165044,0.211063,0.380548,0.339402,0.361121,0.319323,0.290676,0.321493,0.26428,0.247044,0.28399,0.246288,0.233377,0.273035,0.236723,0.227054,0.266834,0.219402,0.210968,0.250212,0.198874,0.195328,0.235783,0.188198,0.186569,0.230211,0.186369,0.182313,0.227161,0.363976,0.322768,0.347492,0.326,0.293674,0.323322,0.309097,0.283786,0.315394,0.305681,0.285305,0.316559,0.29629,0.277339,0.308501,0.277815,0.256498,0.287026,0.259244,0.240182,0.274236,0.246293,0.226549,0.264408,0.249952,0.229723,0.267715,0.359092,0.320883,0.348423,0.347377,0.312955,0.340643,0.347345,0.319702,0.34694,0.348219,0.324176,0.348775,0.341696,0.312655,0.335513,0.344318,0.30616,0.328277,0.324353,0.286962,0.312332,0.299294,0.264023,0.291996,0.335707,0.302287,0.328392,0.377197,0.339059,0.368104,0.377586,0.345578,0.373252,0.412939,0.386208,0.40828,0.411846,0.38629,0.4066,0.3791,0.343946,0.362473,0.38312,0.335558,0.354982,0.366104,0.316295,0.336801,0.343141,0.2947,0.314629,0.384203,0.336838,0.354557,0.357247,0.324014,0.353571,0.35996,0.331294,0.356158,0.425142,0.399887,0.417755,0.419271,0.392338,0.409713,0.388861,0.348186,0.361007,0.394734,0.342223,0.35762,0.378298,0.324088,0.339968,0.348665,0.296724,0.31088,0.378213,0.328503,0.339079,cluster1
0.888455,0.889628,0.932276,0.931265,0.937565,0.972897,0.926606,0.932571,0.970076,0.921903,0.926472,0.966481,0.930813,0.932979,0.96484,0.915341,0.909249,0.934058,0.876928,0.864815,0.895851,0.778263,0.755711,0.803288,0.66366,0.633326,0.701961,0.897024,0.897392,0.93508,0.93286,0.939181,0.973768,0.930281,0.935967,0.971654,0.934371,0.937645,0.968412,0.937468,0.938085,0.967241,0.917242,0.910967,0.933484,0.878305,0.865119,0.89112,0.778735,0.755733,0.79855,0.660581,0.631035,0.696776,0.907367,0.906784,0.937322,0.944895,0.949854,0.97595,0.949872,0.952965,0.975231,0.955761,0.956507,0.972585,0.956479,0.955151,0.969744,0.925814,0.917504,0.933693,0.88276,0.869601,0.893342,0.775556,0.752638,0.794957,0.655972,0.626479,0.691697,0.867765,0.86999,0.925964,0.912658,0.920128,0.969651,0.921123,0.927031,0.96927,0.926988,0.930588,0.967407,0.92623,0.928484,0.964279,0.889342,0.88461,0.924887,0.828118,0.818677,0.87208,0.716089,0.696202,0.765017,0.600011,0.572042,0.653305,0.756153,0.759541,0.841976,0.781318,0.791299,0.869558,0.791621,0.799481,0.871686,0.7942,0.800607,0.867805,0.787343,0.793016,0.860803,0.73545,0.734982,0.807822,0.669894,0.665014,0.746565,0.574455,0.558897,0.648334,0.47708,0.452437,0.538529,0.67683,0.679661,0.779281,0.697177,0.709112,0.80995,0.690997,0.70163,0.799119,0.687965,0.697882,0.790961,0.68644,0.696021,0.789327,0.670406,0.674606,0.772239,0.64594,0.645265,0.743908,0.575268,0.562856,0.654895,0.500583,0.479252,0.56012,0.54248,0.527906,0.618304,0.541564,0.531068,0.631395,0.544123,0.534165,0.638303,0.542992,0.533004,0.635835,0.540625,0.530482,0.631306,0.543141,0.532798,0.630828,0.534314,0.523959,0.614665,0.478912,0.461749,0.540998,0.414292,0.394279,0.462752,0.498371,0.478423,0.54913,0.499013,0.481166,0.558537,0.503187,0.486331,0.568075,0.49424,0.477686,0.560105,0.467142,0.450349,0.531113,0.472463,0.45539,0.533469,0.480829,0.463021,0.536445,0.451782,0.432794,0.500798,0.385742,0.36521,0.427925,0.49077,0.469665,0.522674,0.465911,0.446099,0.503753,0.44508,0.425761,0.487269,0.450395,0.431855,0.494777,0.406764,0.387976,0.451105,0.404939,0.386086,0.447748,0.405294,0.386178,0.445901,0.348122,0.328738,0.385305,0.276359,0.256183,0.310493,cluster2
0.383615,0.339829,0.377176,0.368943,0.333017,0.373239,0.350417,0.320434,0.363918,0.327497,0.300067,0.34276,0.323059,0.295184,0.337029,0.323924,0.298444,0.342487,0.312589,0.291249,0.337529,0.300537,0.281318,0.332107,0.292365,0.269354,0.320443,0.400511,0.360929,0.395537,0.370052,0.335269,0.370507,0.342466,0.310849,0.346159,0.337623,0.305435,0.341699,0.353108,0.32,0.356433,0.352447,0.321236,0.358742,0.326005,0.298812,0.339358,0.32459,0.298001,0.343,0.317242,0.28879,0.336621,0.397751,0.364333,0.398761,0.397573,0.365827,0.396527,0.423341,0.394193,0.420811,0.356174,0.326098,0.353249,0.376768,0.345282,0.376922,0.387227,0.356267,0.387413,0.357707,0.32701,0.359307,0.326407,0.295006,0.331595,0.332283,0.300776,0.341173,0.311177,0.286321,0.317004,0.383665,0.355276,0.380272,0.511469,0.483064,0.500595,0.353328,0.327731,0.346399,0.357124,0.329679,0.356861,0.378909,0.348954,0.37596,0.40122,0.371533,0.39936,0.359974,0.331888,0.363621,0.358939,0.333725,0.369694,0.290987,0.269377,0.294275,0.33921,0.31641,0.332667,0.546384,0.523403,0.534514,0.399411,0.376025,0.389377,0.388828,0.36229,0.382791,0.382637,0.35553,0.374498,0.422988,0.396219,0.416961,0.394831,0.368641,0.395548,0.382884,0.359886,0.393623,0.311935,0.29316,0.31037,0.444274,0.424097,0.434957,0.668984,0.64842,0.653985,0.429096,0.407486,0.415426,0.438038,0.412301,0.425606,0.525285,0.500349,0.51081,0.511517,0.48665,0.501208,0.405128,0.379633,0.401818,0.413661,0.389752,0.424598,0.248129,0.231041,0.244471,0.474519,0.455373,0.462825,0.68997,0.672438,0.674351,0.410295,0.38914,0.394313,0.396327,0.371491,0.379135,0.629472,0.602744,0.610033,0.580408,0.553744,0.563344,0.331754,0.30544,0.322285,0.345443,0.318504,0.349775,0.250398,0.231729,0.244717,0.451666,0.431257,0.437363,0.700141,0.680754,0.682237,0.41941,0.39866,0.403648,0.37926,0.35512,0.363327,0.554925,0.529107,0.537311,0.598555,0.571996,0.581452,0.382657,0.35574,0.36981,0.395437,0.367135,0.393755,0.267278,0.247491,0.26122,0.445684,0.425459,0.432572,0.692457,0.672474,0.674578,0.436173,0.415313,0.420459,0.426395,0.403284,0.414318,0.525627,0.501615,0.511963,0.589973,0.564478,0.574,0.436226,0.410017,0.422246,0.458648,0.428287,0.450505,cluster4
0.506201,0.417878,0.438101,0.510597,0.416051,0.430652,0.578223,0.487296,0.491852,0.586203,0.494796,0.492845,0.565606,0.472592,0.469397,0.543089,0.446933,0.448408,0.508043,0.41028,0.416564,0.479388,0.378688,0.389628,0.467168,0.364058,0.378633,0.470791,0.399467,0.421237,0.493872,0.417134,0.43324,0.575628,0.491781,0.496445,0.589102,0.496892,0.495176,0.576215,0.483847,0.480835,0.550157,0.455731,0.456076,0.51679,0.416671,0.42212,0.492231,0.389263,0.399317,0.488271,0.382659,0.396214,0.433778,0.366782,0.392098,0.485983,0.40801,0.425172,0.587562,0.502716,0.506305,0.607238,0.521402,0.514959,0.577495,0.492664,0.486534,0.559641,0.471305,0.46945,0.542844,0.444058,0.448041,0.537519,0.431267,0.43915,0.531529,0.423512,0.433353,0.419509,0.364374,0.388345,0.503113,0.435428,0.446975,0.623417,0.548161,0.545769,0.629869,0.55912,0.551435,0.586542,0.512143,0.508518,0.572281,0.488394,0.488389,0.569546,0.477602,0.481405,0.570171,0.4722,0.476684,0.56097,0.460601,0.465951,0.393727,0.34611,0.372065,0.483458,0.421587,0.433555,0.60913,0.544271,0.542212,0.63821,0.57196,0.566203,0.593421,0.520573,0.520788,0.57684,0.498074,0.502422,0.57757,0.496548,0.502852,0.579498,0.496516,0.501934,0.563739,0.480523,0.485773,0.347206,0.304568,0.333977,0.43692,0.382376,0.401188,0.556685,0.500229,0.504479,0.596626,0.534326,0.534558,0.575886,0.50488,0.507565,0.561587,0.48812,0.493706,0.552582,0.479076,0.485687,0.547269,0.47431,0.480155,0.529603,0.456647,0.464545,0.322345,0.284685,0.31385,0.416828,0.372119,0.393747,0.542607,0.494866,0.503633,0.569483,0.51435,0.518652,0.550092,0.482461,0.486956,0.535964,0.465405,0.473301,0.520806,0.453146,0.462787,0.509031,0.443317,0.451242,0.484557,0.42117,0.430569,0.318002,0.284376,0.31081,0.400785,0.35962,0.380395,0.50944,0.465143,0.475943,0.529493,0.480705,0.489396,0.500357,0.438856,0.448139,0.4893,0.425938,0.437957,0.474256,0.41275,0.425855,0.462248,0.402891,0.414715,0.44669,0.390602,0.403417,0.332229,0.298302,0.321301,0.400271,0.363402,0.38191,0.476483,0.435945,0.447142,0.493934,0.450806,0.461076,0.468018,0.415035,0.426722,0.454991,0.400829,0.414469,0.440841,0.387424,0.400976,0.421434,0.3684,0.382556,0.41064,0.358073,0.372659,cluster2
0.46674,0.369148,0.342504,0.503881,0.417054,0.371195,0.664585,0.586074,0.529631,0.771434,0.684589,0.63569,0.762363,0.664851,0.621419,0.695466,0.589621,0.547844,0.629535,0.522649,0.480566,0.579881,0.468068,0.431387,0.57864,0.458562,0.437959,0.437876,0.357831,0.332755,0.483909,0.41623,0.371077,0.657055,0.588762,0.53186,0.760568,0.674184,0.624206,0.757993,0.662712,0.621217,0.696511,0.589901,0.554629,0.633729,0.521446,0.486304,0.585812,0.472865,0.436522,0.5846,0.465505,0.443021,0.415247,0.337482,0.315921,0.478809,0.4131,0.370509,0.664161,0.59395,0.536603,0.761806,0.678064,0.625763,0.741906,0.653736,0.609798,0.686755,0.586228,0.546747,0.650186,0.538633,0.499775,0.622824,0.508071,0.470024,0.620887,0.500946,0.475234,0.419923,0.34603,0.324375,0.492905,0.42987,0.385792,0.680683,0.612846,0.552002,0.763997,0.687493,0.633517,0.733247,0.650228,0.608957,0.675356,0.581012,0.538821,0.652967,0.548253,0.502689,0.647726,0.538033,0.493018,0.652977,0.534067,0.50374,0.418015,0.352126,0.329597,0.484723,0.425623,0.381032,0.664578,0.602644,0.539404,0.749787,0.678759,0.618961,0.728392,0.644239,0.601342,0.68095,0.586482,0.549777,0.668727,0.572858,0.533968,0.662279,0.568088,0.523585,0.643596,0.544512,0.506003,0.433465,0.373701,0.34797,0.477813,0.425051,0.380428,0.626503,0.573382,0.510785,0.699366,0.640796,0.573283,0.681606,0.612968,0.555035,0.639046,0.561714,0.510037,0.61999,0.544759,0.49474,0.602539,0.530447,0.479872,0.572325,0.500789,0.451317,0.435387,0.382032,0.355229,0.485955,0.437047,0.391466,0.595451,0.546975,0.487381,0.637613,0.592007,0.526256,0.620067,0.568337,0.505756,0.571139,0.512222,0.454231,0.540059,0.48037,0.426385,0.529544,0.471976,0.419514,0.503283,0.449131,0.399211,0.440607,0.378309,0.367844,0.46303,0.405831,0.380202,0.537181,0.482378,0.444605,0.559854,0.514071,0.473688,0.518003,0.47287,0.436968,0.478518,0.429099,0.396432,0.461068,0.40889,0.378613,0.462139,0.409077,0.380405,0.453938,0.403567,0.377475,0.39907,0.33772,0.348,0.386474,0.329698,0.339102,0.421836,0.368715,0.372166,0.418924,0.377813,0.381777,0.392106,0.352599,0.361712,0.381621,0.337444,0.347006,0.361106,0.317934,0.329973,0.340059,0.301629,0.316982,0.340732,0.303026,0.31946,cluster2
0.772779,0.647475,0.623832,0.794462,0.703312,0.687056,0.792387,0.720549,0.707493,0.794604,0.740432,0.729162,0.79313,0.752719,0.742124,0.786906,0.75548,0.745474,0.785264,0.757568,0.746918,0.805327,0.776969,0.764337,0.772887,0.735989,0.722572,0.797969,0.677049,0.649698,0.846115,0.765351,0.747028,0.871363,0.815325,0.801128,0.878075,0.839987,0.826793,0.88161,0.854042,0.840254,0.88032,0.860976,0.847124,0.880272,0.864459,0.849689,0.891664,0.87497,0.858224,0.830412,0.799157,0.781149,0.81485,0.699572,0.669818,0.88647,0.814817,0.79504,0.916378,0.869467,0.853275,0.924229,0.894826,0.879051,0.930863,0.911134,0.894721,0.932671,0.921216,0.903608,0.936594,0.927044,0.907771,0.941361,0.930546,0.909568,0.848035,0.816783,0.79423,0.824135,0.711099,0.679765,0.900555,0.83278,0.810977,0.933397,0.890648,0.872019,0.941943,0.915021,0.896391,0.949081,0.931337,0.911712,0.953327,0.943715,0.922313,0.959565,0.950083,0.928246,0.961341,0.950558,0.927526,0.858761,0.827764,0.804649,0.827158,0.714988,0.682421,0.907355,0.840602,0.817097,0.942809,0.901446,0.880901,0.953446,0.928697,0.908723,0.960912,0.945312,0.923833,0.966635,0.958141,0.934597,0.972759,0.963596,0.93878,0.966311,0.955403,0.930169,0.860681,0.830002,0.805125,0.826176,0.717311,0.684412,0.912305,0.845997,0.820998,0.948332,0.9075,0.885381,0.960293,0.935442,0.914576,0.969695,0.954261,0.931854,0.9769,0.968327,0.945123,0.981324,0.972107,0.94697,0.970518,0.959674,0.934564,0.85761,0.82697,0.803495,0.819094,0.710693,0.677611,0.907941,0.843604,0.818316,0.948023,0.909214,0.886918,0.963439,0.938768,0.916771,0.973183,0.958197,0.935226,0.980992,0.973426,0.949738,0.979778,0.971218,0.947084,0.956418,0.945818,0.924631,0.830808,0.800443,0.782273,0.770275,0.661641,0.629893,0.800529,0.728706,0.704013,0.819313,0.772946,0.75325,0.838556,0.807467,0.78795,0.848482,0.828191,0.807951,0.856045,0.842671,0.822508,0.844964,0.831516,0.81068,0.805354,0.790931,0.773294,0.708499,0.680804,0.666727,0.717567,0.607676,0.579128,0.741593,0.662861,0.639743,0.72877,0.671045,0.650314,0.731938,0.688437,0.669526,0.713801,0.6821,0.663873,0.716374,0.691986,0.674115,0.745189,0.720904,0.70273,0.753184,0.728561,0.713007,0.689829,0.658615,0.646722,cluster2
0.575186,0.520554,0.520263,0.424941,0.381823,0.383464,0.396288,0.372747,0.375081,0.676366,0.665477,0.667007,0.853307,0.846178,0.847605,0.231049,0.210972,0.215398,0.217837,0.195077,0.202345,0.734297,0.721462,0.725715,0.69128,0.679509,0.685109,0.528327,0.473719,0.471512,0.424094,0.376944,0.378217,0.374106,0.348062,0.350402,0.631606,0.620023,0.621355,0.896437,0.891365,0.892622,0.212741,0.196386,0.201028,0.207828,0.18581,0.192006,0.771635,0.760692,0.764411,0.686779,0.671766,0.67459,0.546316,0.495307,0.492495,0.460755,0.415208,0.416541,0.379244,0.355315,0.357592,0.621507,0.610919,0.612222,0.869017,0.863647,0.864455,0.183053,0.165904,0.16966,0.217816,0.195678,0.204009,0.765511,0.754924,0.759258,0.636108,0.618901,0.6209,0.598543,0.553814,0.551006,0.543438,0.499594,0.500853,0.4022,0.380255,0.382761,0.668066,0.659542,0.661082,0.873389,0.867623,0.867902,0.17147,0.152109,0.154678,0.224689,0.202495,0.211142,0.740907,0.729882,0.734044,0.617099,0.599996,0.602083,0.567789,0.528328,0.526319,0.572539,0.527753,0.528778,0.334051,0.314145,0.318054,0.587243,0.57852,0.581374,0.761738,0.754654,0.755388,0.186107,0.16488,0.169351,0.245387,0.222185,0.22989,0.687446,0.674969,0.678123,0.598003,0.581464,0.583852,0.573046,0.538874,0.54143,0.550682,0.507594,0.510222,0.319857,0.293503,0.298949,0.553014,0.539092,0.545276,0.732817,0.720005,0.724587,0.255266,0.228872,0.235477,0.270451,0.244996,0.253806,0.661558,0.64415,0.64709,0.612232,0.594928,0.598728,0.618719,0.591046,0.598077,0.552114,0.511801,0.51819,0.390584,0.357724,0.365673,0.525052,0.506244,0.515408,0.700512,0.683159,0.690869,0.333009,0.300372,0.309418,0.294741,0.267896,0.28058,0.615214,0.593974,0.599075,0.63527,0.61464,0.620102,0.539481,0.511658,0.521597,0.497845,0.457459,0.467861,0.410099,0.368232,0.381096,0.451289,0.42248,0.434644,0.56843,0.538989,0.549405,0.38394,0.341877,0.354483,0.364046,0.327361,0.34257,0.539714,0.507163,0.515103,0.538347,0.511205,0.518938,0.54629,0.501837,0.514985,0.475664,0.424392,0.439835,0.452118,0.397364,0.414155,0.465056,0.417646,0.434096,0.534695,0.487191,0.502207,0.449349,0.394007,0.410155,0.446279,0.393083,0.409295,0.534346,0.48402,0.49481,0.52488,0.478963,0.490398,cluster2
0.682242,0.535197,0.510328,0.671737,0.533702,0.509775,0.674567,0.535869,0.511965,0.666102,0.529815,0.5045,0.664697,0.53191,0.508057,0.641969,0.510103,0.488963,0.633738,0.500792,0.483246,0.637843,0.505409,0.490573,0.612175,0.479091,0.468863,0.682939,0.537937,0.516574,0.677469,0.534437,0.513913,0.679751,0.537379,0.516197,0.68686,0.546784,0.522931,0.680578,0.546665,0.52319,0.650811,0.521549,0.500913,0.622394,0.495555,0.478226,0.600465,0.482906,0.471881,0.574021,0.465392,0.460274,0.688294,0.542569,0.521721,0.680048,0.534357,0.516457,0.685586,0.541895,0.521586,0.684599,0.545147,0.523234,0.677918,0.545655,0.524732,0.63853,0.516231,0.498868,0.611018,0.49677,0.482772,0.583236,0.47807,0.466328,0.519692,0.430505,0.427998,0.682089,0.540746,0.521415,0.678318,0.541829,0.523416,0.680697,0.5475,0.528636,0.671241,0.544633,0.527552,0.669507,0.546987,0.533295,0.644761,0.529155,0.515882,0.597072,0.490215,0.47986,0.555655,0.462207,0.454006,0.480077,0.402455,0.401824,0.678427,0.549402,0.535264,0.672296,0.545909,0.531882,0.66366,0.5392,0.524785,0.649109,0.52894,0.515561,0.630135,0.514983,0.505214,0.596826,0.490083,0.482715,0.551979,0.457047,0.451344,0.501748,0.421995,0.418174,0.447737,0.3833,0.383757,0.575861,0.470665,0.462951,0.559817,0.459885,0.45437,0.530061,0.43816,0.434547,0.501086,0.418837,0.418749,0.467001,0.395074,0.397611,0.433186,0.372534,0.377249,0.400978,0.353395,0.359327,0.363267,0.327119,0.334174,0.342865,0.313854,0.324045,0.396641,0.335488,0.342237,0.367961,0.315254,0.324846,0.334704,0.290974,0.302078,0.302868,0.267465,0.281723,0.275949,0.250071,0.267345,0.250889,0.236118,0.254835,0.219679,0.21574,0.236259,0.207149,0.207781,0.229562,0.208881,0.211392,0.23418,0.352044,0.309115,0.319755,0.326945,0.293893,0.307112,0.285398,0.262486,0.276345,0.247578,0.233203,0.248839,0.220192,0.213971,0.232417,0.20093,0.201962,0.221772,0.190002,0.195309,0.21467,0.187046,0.195852,0.214659,0.198971,0.206182,0.225224,0.325801,0.298257,0.311875,0.290745,0.271721,0.286699,0.258275,0.247315,0.261077,0.2372,0.232762,0.244005,0.220528,0.22192,0.231113,0.218088,0.219641,0.22604,0.224276,0.226602,0.229562,0.22725,0.230562,0.232896,0.238995,0.241799,0.247051,cluster3
0.705827,0.541707,0.516911,0.700999,0.537272,0.512351,0.699436,0.536308,0.510926,0.701675,0.542278,0.515786,0.696779,0.542938,0.516564,0.662445,0.514458,0.489549,0.653978,0.509516,0.485708,0.668399,0.527375,0.501255,0.667439,0.530824,0.503352,0.710734,0.542308,0.520869,0.70688,0.538279,0.517588,0.704347,0.536726,0.51539,0.707327,0.541254,0.518067,0.704882,0.545937,0.522168,0.67294,0.521396,0.498153,0.652059,0.506248,0.483842,0.634393,0.496976,0.47777,0.621086,0.494795,0.478784,0.715045,0.548362,0.526895,0.711774,0.544525,0.524668,0.709556,0.542739,0.522379,0.709766,0.54497,0.522988,0.707495,0.548458,0.526348,0.681779,0.530677,0.509471,0.652234,0.507575,0.487295,0.637815,0.501802,0.480078,0.594837,0.473995,0.458992,0.713327,0.552623,0.531661,0.710747,0.552467,0.532627,0.711131,0.554457,0.535611,0.709079,0.555657,0.537501,0.706967,0.557379,0.539912,0.684122,0.541724,0.52482,0.652913,0.516985,0.500761,0.627657,0.502284,0.485208,0.576674,0.466715,0.454709,0.707605,0.562349,0.549549,0.704461,0.561305,0.548584,0.703428,0.561515,0.548918,0.70274,0.56272,0.550548,0.698856,0.560684,0.549368,0.679573,0.547503,0.536161,0.642762,0.519557,0.508956,0.599372,0.490468,0.481448,0.554502,0.459822,0.453705,0.520846,0.417895,0.414517,0.519085,0.418808,0.416537,0.50935,0.414224,0.412096,0.502543,0.41223,0.410489,0.495359,0.410451,0.409263,0.490278,0.410421,0.409229,0.465193,0.396255,0.395979,0.429883,0.373567,0.375503,0.404017,0.358092,0.362867,0.283495,0.246166,0.262698,0.269148,0.23725,0.254962,0.253042,0.226469,0.244384,0.240371,0.219191,0.236837,0.228797,0.211902,0.230163,0.21607,0.206102,0.225377,0.203006,0.199467,0.219381,0.191055,0.192803,0.213307,0.186459,0.192255,0.212613,0.242007,0.216346,0.235239,0.227577,0.207082,0.227532,0.215612,0.200416,0.221141,0.202531,0.193339,0.215953,0.191593,0.188045,0.211016,0.180114,0.182221,0.205923,0.173778,0.181412,0.204491,0.173149,0.184152,0.205321,0.174697,0.188096,0.208279,0.234613,0.217283,0.235202,0.217602,0.20461,0.223602,0.212719,0.204436,0.220846,0.208888,0.204838,0.218665,0.207218,0.206096,0.216539,0.20898,0.210788,0.217246,0.216149,0.219661,0.221532,0.224133,0.229326,0.227139,0.233287,0.238522,0.23431,cluster3
